 0.850  0.500  0.070	 0.783  0.463  0.091	-1.580 -0.183  0.882	 0.082  0.063 -0.158	-0.00314
 0.850  0.450  0.070	 0.773  0.410  0.044	 2.776  0.807 -0.898	 0.081  0.060 -0.162	-0.00010
 0.850  0.400  0.070	 0.810  0.381  0.084	-1.587 -0.013  0.410	 0.083  0.057 -0.157	-0.02027
 0.850  0.350  0.070	 0.826  0.339  0.081	-1.553 -0.067  0.567	 0.086  0.051 -0.157	-0.02262
 0.850  0.300  0.070	 0.818  0.239  0.067	-1.762 -0.095  0.140	 0.084  0.044 -0.161	-0.02056
 0.850  0.250  0.070	 0.847  0.240  0.094	-1.598  0.147 -0.022	 0.087  0.042 -0.155	-0.02368
 0.850  0.200  0.070	 0.850  0.200  0.070	-1.569  0.002  0.023	 0.088  0.039 -0.160	-0.02509
 0.850  0.150  0.070	 0.850  0.150  0.070	-1.575  0.238  0.392	 0.088  0.034 -0.160	-0.02484
 0.850  0.100  0.070	 0.849  0.100  0.071	-1.565 -0.003  0.001	 0.088  0.027 -0.160	-0.02460
 0.850  0.050  0.070	 0.850  0.050  0.071	-1.572  0.018  0.009	 0.089  0.004 -0.157	-0.02622
 0.850  0.000  0.070	 0.850  0.001  0.071	-1.562  0.012 -0.003	 0.089 -0.003 -0.158	-0.02630
 0.850 -0.050  0.070	 0.850 -0.050  0.070	-1.573  0.068  0.021	 0.090 -0.010 -0.158	-0.02658
 0.850 -0.100  0.070	 0.815 -0.094  0.080	-1.637  0.082  0.046	 0.085 -0.015 -0.158	-0.02245
 0.850 -0.150  0.070	 0.842 -0.147  0.075	-1.547  0.370  0.078	 0.089 -0.018 -0.157	-0.02653
 0.850 -0.200  0.070	 0.829 -0.191  0.080	-1.422  0.579 -0.010	 0.088 -0.022 -0.156	-0.02552
 0.850 -0.250  0.070	 0.817 -0.234  0.085	-1.513  0.652 -0.037	 0.088 -0.027 -0.156	-0.02494
 0.850 -0.300  0.070	 0.797 -0.270  0.091	-1.310  0.675 -0.143	 0.085 -0.030 -0.155	-0.02251
 0.850 -0.350  0.070	 0.800 -0.251  0.065	-1.239  0.558  0.081	 0.086 -0.031 -0.158	-0.02313
 0.850 -0.400  0.070	 0.758 -0.335  0.111	-1.427  0.749 -0.149	 0.079 -0.040 -0.153	-0.01631
 0.850 -0.450  0.070	 0.748 -0.368  0.118	-1.467  0.679 -0.069	 0.078 -0.045 -0.153	-0.01541
 0.850 -0.500  0.070	 0.779 -0.357  0.101	-1.454  0.585  0.031	 0.080 -0.048 -0.157	-0.01748
 0.900  0.500  0.070	 0.806  0.447  0.096	-1.477 -0.132  0.628	 0.081  0.069 -0.160	-0.00756
 0.900  0.450  0.070	 0.817  0.407  0.103	-1.544 -0.097  0.633	 0.084  0.059 -0.156	-0.00105
 0.900  0.400  0.070	 0.835  0.370  0.097	-1.600 -0.090  0.606	 0.087  0.055 -0.157	-0.02405
 0.900  0.350  0.070	 0.853  0.311  0.124	 2.534  0.336 -0.200	 0.083  0.059 -0.157	-0.00039
 0.900  0.300  0.070	 0.859  0.287  0.087	-1.706  0.005  0.552	 0.090  0.046 -0.158	-0.02707
 0.900  0.250  0.070	 0.840  0.232  0.088	-1.552 -0.164  0.091	 0.087  0.042 -0.160	-0.02389
 0.900  0.200  0.070	 0.853  0.232  0.083	-1.542  0.029  0.009	 0.088  0.044 -0.157	-0.02462
 0.900  0.150  0.070	 0.880  0.147  0.078	-1.623  0.139  0.338	 0.092  0.032 -0.158	-0.02955
 0.900  0.100  0.070	 0.887  0.141  0.108	-2.940 -0.342  0.739	 0.093  0.033 -0.156	-0.02993
 0.900  0.050  0.070	 0.871  0.066  0.112	-1.331 -0.081  0.575	 0.091  0.009 -0.151	-0.02825
 0.900  0.000  0.070	 0.879 -0.006  0.078	-1.658  0.569  0.209	 0.094 -0.001 -0.156	-0.03142
 0.900 -0.050  0.070	 0.854 -0.010  0.181	-1.567 -0.021 -0.001	 0.082 -0.016 -0.146	-0.01918
 0.900 -0.100  0.070	 0.862 -0.083  0.113	-1.508  0.337  0.105	 0.092 -0.012 -0.152	-0.02879
 0.900 -0.150  0.070	 0.860 -0.143  0.122	-1.617  0.476  0.446	 0.091 -0.017 -0.152	-0.02839
 0.900 -0.200  0.070	 0.832 -0.187  0.093	-1.385  0.401 -0.407	 0.089 -0.020 -0.156	-0.02615
 0.900 -0.250  0.070	 0.833 -0.213  0.113	-1.479  0.696 -0.023	 0.089 -0.023 -0.153	-0.02614
 0.900 -0.300  0.070	 0.824 -0.254  0.104	-1.446  0.632 -0.128	 0.089 -0.029 -0.156	-0.02630
 0.900 -0.350  0.070	 0.800 -0.288  0.118	-1.838  0.606 -0.214	 0.086 -0.035 -0.154	-0.02303
 0.900 -0.400  0.070	 0.800 -0.330  0.115	-1.665  0.731 -0.087	 0.083 -0.038 -0.155	-0.02026
 0.900 -0.450  0.070	 0.757 -0.357  0.135	-1.775  0.953  0.157	 0.076 -0.048 -0.150	-0.01349
 0.900 -0.500  0.070	 0.753 -0.376  0.102	-2.147  1.626  0.138	 0.083 -0.049 -0.158	-0.01980
 0.950  0.500  0.070	 0.822  0.422  0.017	-2.326 -0.449  0.780	 0.089  0.061 -0.170	-0.00571
 0.950  0.450  0.070	 0.806  0.420  0.135	 2.641  1.245  0.083	 0.085  0.058 -0.153	-0.00048
 0.950  0.400  0.070	 0.844  0.356  0.102	-1.513 -0.095  0.611	 0.088  0.053 -0.157	-0.02502
 0.950  0.350  0.070	 0.862  0.296  0.098	-1.659  0.046  0.490	 0.092  0.043 -0.158	-0.02894
 0.950  0.300  0.070	 0.886  0.289  0.112	-1.401 -0.375  0.606	 0.092  0.042 -0.161	-0.02920
 0.950  0.250  0.070	 0.882  0.235  0.095	-1.641  0.080  0.450	 0.093  0.040 -0.158	-0.02983
 0.950  0.200  0.070	 0.906  0.064  0.204	-1.805 -0.784 -0.509	 0.094  0.024 -0.149	-0.03148
 0.950  0.150  0.070	 0.883  0.141  0.092	-2.914 -0.002  0.504	 0.092  0.035 -0.157	-0.02874
 0.950  0.100  0.070	 0.884  0.106  0.091	-1.371  0.316  0.153	 0.093  0.030 -0.157	-0.02974
 0.950  0.050  0.070	 0.864 -0.036  0.117	-1.382  0.309 -0.098	 0.090  0.002 -0.152	-0.02661
 0.950  0.000  0.070	 0.883  0.014  0.091	 2.532  0.098 -0.553	 0.094 -0.003 -0.155	-0.03086
 0.950 -0.050  0.070	 0.923 -0.041  0.073	-1.714  0.487  0.269	 0.098 -0.005 -0.162	-0.03477
 0.950 -0.100  0.070	 0.914  0.126  0.306	-1.881 -0.733  0.192	 0.094 -0.009 -0.145	-0.03156
 0.950 -0.150  0.070	 0.884 -0.094  0.121	-1.495  0.425  0.052	 0.094 -0.010 -0.153	-0.03137
 0.950 -0.200  0.070	 0.871 -0.159  0.114	-1.556  0.281 -0.171	 0.095 -0.018 -0.156	-0.03161
 0.950 -0.250  0.070	 0.864 -0.187  0.181	-1.589  0.014 -0.511	 0.092 -0.021 -0.148	-0.02878
 0.950 -0.300  0.070	 0.831 -0.237  0.118	-1.429  0.622 -0.061	 0.088 -0.026 -0.153	-0.02556
 0.950 -0.350  0.070	 0.827 -0.304  0.112	-2.271  0.660  0.423	 0.083 -0.040 -0.155	-0.02050
 0.950 -0.400  0.070	 0.848 -0.331  0.113	-1.494  0.568 -0.280	 0.088 -0.039 -0.162	-0.02534
 0.950 -0.450  0.070	 0.805 -0.418  0.203	-1.578  0.334 -0.229	 0.064 -0.071 -0.153	-0.00102
 0.950 -0.500  0.070	 0.815 -0.347  0.129	-1.431  1.497  0.807	 0.090 -0.028 -0.153	-0.02684
